"ID_REF"	"GSM634846"	"GSM634847"	"GSM634848"	"GSM634849"	"GSM634850"	"GSM634851"	"GSM634852"	"GSM634853"	"GSM634854"	"GSM634855"	"GSM634856"	"GSM634857"
"ILMN_1652580"	2.631877515	2.553553615	2.667541687	3.103007927	3.246772652	3.141500815	2.322198136	2.131960119	2.244737455	3.017618922	2.675338404	2.387483978
"ILMN_1652594"	0.765656276	1.070216598	1.171202268	0.280423762	0.266810416	0.201298165	0.538116061	0.535137362	0.876628151	0.472475066	0.297406586	0.163175168
"ILMN_1652602"	-0.347417379	-0.331475541	-0.319893994	-0.161905654	-0.044964714	-0.301742131	-0.281671474	-0.319338279	-0.309643816	-0.130075492	-0.215266187	-0.185980858
"ILMN_1652604"												
"ILMN_1652609"	-0.107227648	-0.020500805	0.092946226	-0.168213829	-0.283295128	-0.091992067	-0.13121885	-0.307820444	-0.108183023	-0.092417672	-0.204218048	-0.095086925
"ILMN_1652611"												
"ILMN_1652628"												
"ILMN_1652631"	0.419104652	0.474400202	0.357057211	1.148304456	0.762600573	1.099763396	0.507084156	0.208997999	0.504277621	1.072462725	1.004577811	1.611264431
"ILMN_1652638"	0.878306576	0.822231467	0.793079591	0.941733509	0.629125753	0.921947636	1.123440936	1.035800352	1.007671397	0.938392467	1.119190533	1.795565774
"ILMN_1652639"												
"ILMN_1652646"												
"ILMN_1652647"	0.342410963	0.546356807	0.702393566	0.636503886	0.734360422	0.584800624	0.461948833	0.552639933	0.518769259	0.499359085	0.538965345	0.460376995
"ILMN_1652649"												
"ILMN_1652650"	-0.518071561	-0.525850004	-0.457889479	1.95312893	1.102856208	2.155364618	-0.471020916	-0.526702246	-0.643714805	1.270161868	1.371202542	1.069588881
"ILMN_1652660"												
"ILMN_1652662"	0.223851126	0.115295985	-0.139010982	0.283116647	0.047092813	0.100738073	-0.106905959	-0.218559648	-0.026756065	-0.11188285	0.027687234	0.504932702
"ILMN_1652666"												
"ILMN_1652670"	-0.458427775	-0.370226623	-0.367436249	-0.098444892	-0.039354183	-0.137534575	-0.306433935	-0.196501655	-0.390716077	-0.211102199	-0.128821827	-0.146824704
"ILMN_1652674"												
"ILMN_1652677"												
"ILMN_1652680"	-0.205400549	-0.108213295	0.176244252	-0.371826263	-0.354151299	-0.423572656	-0.332519585	-0.003554962	0.236019416	-0.247050612	-0.40895915	-0.362777212
"ILMN_1652685"												
"ILMN_1652687"												
"ILMN_1652689"												
"ILMN_1652693"												
"ILMN_1652694"	-0.204296256	-0.055744633	-0.225014832	-0.197610169	-0.545534849	-0.361113279	-0.122938498	-0.396546789	-0.269715652	-0.222190762	-0.24423133	-0.349010827
"ILMN_1652700"												
"ILMN_1652701"												
"ILMN_1652711"												
"ILMN_1652715"	-0.346765534	-0.421759507	-0.440332394	-0.190417997	-0.220010658	-0.347155154	-0.336711671	-0.163642686	-0.316429208	-0.32518027	-0.290630933	-0.270580946
"ILMN_1652716"												
"ILMN_1652719"												
"ILMN_1652721"												
"ILMN_1652722"	1.291717519	1.291812873	1.449739863	0.909726972	0.972480124	1.042307311	1.624285898	1.474210561	1.660389024	1.312863981	1.349082877	1.025369502
"ILMN_1652727"												
"ILMN_1652729"												
"ILMN_1652732"												
"ILMN_1652735"	-0.265950711	-0.206543037	-0.021455437	-0.029343025	-0.199259472	-0.064118553	-0.048530856	-0.046074323	0.089528037	-0.10839202	-0.076277302	-0.047373433
"ILMN_1652736"	0.812684247	0.615480454	0.285989238	0.445091089	0.185006827	0.016219491	0.237824751	0.168144714	0.378619156	0.142158991	0.160714612	0.272424812
"ILMN_1652737"												
"ILMN_1652740"												
"ILMN_1652745"												
"ILMN_1652747"	-0.296803177	-0.405012571	-0.341870761	-0.173741301	-0.257106723	-0.1048702	-0.354912948	-0.247879663	-0.459968999	-0.033281867	-0.139976372	-0.238738129
"ILMN_1652749"	0.704968886	0.769861216	0.825388361	0.648122793	0.967029733	0.81386774	0.911622933	0.566046002	0.836790051	1.121118167	0.953304043	0.75891851
"ILMN_1652753"	1.313968045	1.659650602	1.766188673	0.585420869	1.059666992	0.533703596	1.624091186	1.756247595	1.792494391	0.799338291	0.875490904	0.982035116
"ILMN_1652754"	3.695716589	3.46301466	3.512306778	5.078016676	5.3382314	5.346789306	3.649010306	3.951802355	3.442586743	5.316475362	4.916219187	4.520491812
"ILMN_1652756"												
"ILMN_1652758"	0.47940425	0.206623671	0.208395454	-0.162237921	-0.1528977	-0.072367469	-0.088912354	-0.338554681	0.073831913	-0.425733312	-0.122393131	0.099478937
"ILMN_1652761"												
"ILMN_1652762"	0.761158803	0.751505172	0.66883161	0.719660523	0.811377315	0.80941074	0.648082408	0.482837864	0.602835972	0.732698968	0.685766058	0.895501246
"ILMN_1652763"												
"ILMN_1652768"	4.203737736	4.809776401	5.106156461	4.255782085	5.181995934	4.077086877	4.974152461	5.372277613	4.943605206	3.712473959	3.90417716	3.981764966
"ILMN_1652777"												
"ILMN_1652780"												
"ILMN_1652784"												
"ILMN_1652786"												
"ILMN_1652787"	1.61155927	1.554653387	1.611686691	0.111583034	0.122239642	0.022227923	1.063335846	0.935765272	1.105862945	0.128350216	0.355266307	0.463536535
"ILMN_1652790"												
"ILMN_1652797"	3.061305431	3.001795031	2.930456733	1.504877551	0.933778475	1.405645642	3.34649204	2.959186636	3.194735897	1.328711677	1.529399468	2.330636673
"ILMN_1652799"												
"ILMN_1652806"	0.642533292	1.0111969	1.406609412	0.623756392	0.580605655	-0.071594417	0.912023669	0.967889664	1.050860991	0.4648898	0.511613309	0.288813855
"ILMN_1652807"												
"ILMN_1652808"												
"ILMN_1652819"	0.146245244	0.229850062	0.536665767	-0.187793999	-0.316707817	-0.367130469	0.513263171	0.325472907	0.654106736	-0.304216625	-0.081142572	-0.106856153
"ILMN_1652825"	-0.057584295	0.216564517	0.254343124	-0.355161204	-0.208704282	-0.288210731	0.244858108	0.219361953	0.226912788	-0.265421641	-0.201680747	0.043639105
"ILMN_1652826"												
"ILMN_1652837"												
"ILMN_1652846"	1.459872256	1.362985643	1.345666051	1.876255841	1.188612493	1.618137697	1.052309913	0.878846105	1.426328399	1.799346998	1.60690325	1.655993325
"ILMN_1652852"												
"ILMN_1652854"												
"ILMN_1652857"												
"ILMN_1652865"												
"ILMN_1652866"												
"ILMN_1652871"												
"ILMN_1652872"	-0.146878535	-0.321565152	-0.146458059	-0.121869914	-0.091806228	0.029816316	-0.367382586	-0.081602596	-0.239858986	-0.104195857	-0.126456843	-0.309963313
"ILMN_1652876"												
"ILMN_1652881"												
"ILMN_1652888"												
"ILMN_1652890"												
"ILMN_1652906"	0.327469321	0.095492316	0.033051895	0.06688741	-0.291186171	0.275237321	0.057087344	0.077468692	0.210415671	0.365015796	0.049252305	0.179514444
"ILMN_1652907"	1.001290708	0.713488986	0.853725283	0.497618999	0.379536114	0.733219794	0.403134778	0.904075	0.877009102	0.427866864	0.558678013	0.271756537
"ILMN_1652913"	1.111568139	0.860118818	0.947475238	0.628582921	0.608049033	0.921286329	0.419925603	0.512623391	0.440839518	0.312094544	0.679053433	0.044256224
"ILMN_1652918"	1.323554133	1.171715337	1.201723481	0.421757854	0.351003864	0.611660105	1.172387563	0.798089511	1.456786773	0.757686369	0.591687524	1.297037764
"ILMN_1652927"												
"ILMN_1652928"	-0.01420872	0.075357777	0.406551463	-0.046595631	-0.128078168	-0.089163189	0.312102749	0.30743821	0.089374733	-0.264357509	-0.185248598	-0.201398698
"ILMN_1652929"	0.07223968	-0.100304493	-0.118121311	0.013222717	0.19232921	0.334770884	0.135435751	0.161337271	0.141898255	0.658132809	0.14470398	-0.028040008
"ILMN_1652931"												
"ILMN_1652938"												
"ILMN_1652939"												
"ILMN_1652940"												
"ILMN_1652946"												
"ILMN_1652952"												
"ILMN_1652955"	3.89910612	3.930142053	3.768631334	4.098814348	4.157810209	4.335695281	4.052876076	3.823203821	3.60319824	4.315150609	4.111883944	3.839385692
"ILMN_1652959"												
"ILMN_1652963"												
"ILMN_1652967"												
"ILMN_1652969"												
"ILMN_1652975"												
"ILMN_1652977"												
"ILMN_1652982"												
"ILMN_1652989"	1.92220859	2.694057223	2.895366025	0.041534691	0.029910049	-0.111730141	1.617092989	1.933007197	2.154414893	0.019851431	0.327362882	0.482214835
"ILMN_1652990"												
"ILMN_1652991"												
"ILMN_1652992"												
"ILMN_1652996"												
"ILMN_1652998"												
"ILMN_1653001"	2.409935888	2.394178525	2.323095787	1.968430815	1.687696019	1.928664337	2.359304073	2.212594603	2.19958184	1.810050119	1.788508485	1.977314863
"ILMN_1653006"												
"ILMN_1653018"												
"ILMN_1653026"	1.51859711	2.008928744	2.349024027	1.738944846	1.955603142	1.705975977	1.992525883	2.075647248	2.480299432	1.603091159	1.825816079	1.708899856
"ILMN_1653028"												
"ILMN_1653031"												
"ILMN_1653033"												
"ILMN_1653039"	3.195691823	2.810556847	2.698261184	1.984270499	1.538050541	2.040365818	2.787196241	2.636403063	2.830499868	2.076422938	1.903017818	1.967768657
"ILMN_1653040"												
"ILMN_1653042"												
"ILMN_1653043"												
"ILMN_1653047"												
"ILMN_1653055"												
"ILMN_1653056"												
"ILMN_1653057"												
"ILMN_1653073"												
"ILMN_1653077"												
"ILMN_1653092"												
"ILMN_1653098"												
"ILMN_1653102"												
"ILMN_1653103"												
"ILMN_1653106"												
"ILMN_1653115"	3.537519909	3.674536064	3.765650264	4.245018658	4.704424471	4.461818922	4.283481319	4.503711596	3.88070197	4.268136539	4.106331695	3.61391711
"ILMN_1653120"												
"ILMN_1653125"	-0.008913232	-0.119811028	-0.140293423	0.030677843	-0.309754212	-0.135560526	-0.122512234	-0.128769113	-0.168723299	0.047130067	0.031883518	-0.238554877
"ILMN_1653127"												
"ILMN_1653129"	1.221261864	0.962931829	0.852358253	2.866959922	2.98440428	3.062069121	0.830878529	0.753934828	0.861231644	3.533927283	3.311973232	2.565898947
"ILMN_1653133"												
"ILMN_1653134"	2.075757722	2.187769351	2.084728121	0.026706852	-0.07101393	-0.146170786	1.589737426	1.513864305	2.006289855	-0.313987293	0.186778041	1.243723092
"ILMN_1653142"												
"ILMN_1653143"	-0.025304608	0.260022907	0.796962204	-0.379103583	-0.339494911	-0.394498581	-0.065305033	0.209677099	0.475756964	-0.394951717	-0.374045705	-0.557138196
"ILMN_1653146"												
"ILMN_1653150"												
"ILMN_1653155"												
"ILMN_1653158"												
"ILMN_1653161"												
"ILMN_1653163"	-0.077183423	-0.123975545	-0.174118352	-0.265620891	-0.004680488	-0.027625266	0.115308593	-0.046278281	0.069289337	0.11530945	0.166924864	0.193147068
"ILMN_1653165"	1.293826701	1.359298331	1.610593346	0.898401897	1.114677371	0.852046724	1.17353376	1.269659576	1.288935378	1.139458744	0.897858519	0.813698773
"ILMN_1653166"												
"ILMN_1653174"												
"ILMN_1653180"	0.563852005	0.875485683	1.02912601	-0.062730869	0.081722934	0.157436394	0.481729316	0.216098531	0.591966457	0.035629993	0.097653232	-0.077027145
"ILMN_1653182"												
"ILMN_1653185"												
"ILMN_1653189"												
"ILMN_1653193"												
"ILMN_1653198"												
"ILMN_1653200"												
"ILMN_1653202"												
"ILMN_1653203"	-0.309902486	-0.180811958	-0.37768214	-0.023734095	-0.169435825	-0.143573491	-0.203145557	-0.205464467	-0.179430765	-0.373572993	-0.197998318	0.140023135
"ILMN_1653205"	2.576614897	2.45941206	2.350172394	2.671766893	3.18133161	2.773410212	2.406540189	2.346997113	2.351321402	3.193678665	2.900469803	1.930804297
"ILMN_1653207"												
"ILMN_1653209"												
"ILMN_1653211"												
"ILMN_1653220"	2.805323646	2.813974913	2.804901647	2.926816552	2.567395595	2.896672714	3.099720761	2.860132045	2.88122268	2.829947735	2.644859224	2.811374027
"ILMN_1653228"												
"ILMN_1653240"												
"ILMN_1653251"	-0.215072323	-0.275724101	-0.105921358	0.42691941	0.273513814	0.653966405	0.1556341	0.12129612	0.060461024	0.233532246	0.021694446	0.164104117
"ILMN_1653263"	-0.210321049	-0.462522605	-0.170755104	0.205572685	0.100789826	0.37880341	-0.048203781	-0.292515389	-0.01324167	0.411889417	0.230954874	0.062531568
"ILMN_1653266"	0.803617553	0.875360508	0.768901505	-0.108032301	-0.154645582	-0.194280986	0.640752187	0.763196979	0.898017947	-0.230616784	-0.249703168	0.149738958
"ILMN_1653267"												
"ILMN_1653274"												
"ILMN_1653276"												
"ILMN_1653278"	-0.073049874	-0.140842668	-0.126741801	-0.274970414	-0.323430761	-0.289280576	-0.168985839	-0.222072523	-0.12080485	-0.41236019	-0.310287675	-0.396467053
"ILMN_1653282"												
"ILMN_1653283"												
"ILMN_1653286"												
"ILMN_1653292"	3.758647724	3.686094894	3.568683811	3.804987354	2.782228421	4.346516696	3.61214507	3.138237501	3.330673775	3.153242616	3.06187754	2.960464303
"ILMN_1653310"												
"ILMN_1653314"												
"ILMN_1653319"	-0.263060035	-0.089060197	-0.284401496	0.055873542	0.08479166	-0.002899866	-0.341811379	-0.34718015	-0.169726609	0.072932903	-0.166905136	0.022342481
"ILMN_1653324"												
"ILMN_1653332"												
"ILMN_1653337"												
"ILMN_1653340"												
"ILMN_1653342"	1.163357153	1.211272774	1.463818341	1.154345909	1.234637058	0.833491583	1.454497757	1.039625494	1.526239533	1.140972018	1.097707892	1.10739144
"ILMN_1653347"												
"ILMN_1653352"												
"ILMN_1653355"	-0.190437346	-0.040757436	-0.081889318	0.173496597	0.072867689	0.075228844	-0.118537827	-0.182424948	-0.097043817	-0.085140984	0.085747862	0.146302345
"ILMN_1653358"												
"ILMN_1653367"	1.151285405	1.381380516	1.573008936	0.561657037	1.056132659	0.637389073	1.159726824	1.577222919	1.585483584	1.048649209	0.883074393	0.662100349
"ILMN_1653368"												
"ILMN_1653369"												
"ILMN_1653372"												
"ILMN_1653376"												
"ILMN_1653378"												
"ILMN_1653385"												
"ILMN_1653386"	-0.104813525	-0.071865901	-0.101781284	0.137497254	0.050666919	0.079494868	0.042975458	-0.002636486	-0.054736841	0.024405923	0.112195857	0.12907733
"ILMN_1653390"												
"ILMN_1653394"	1.047465803	0.581634404	0.494794411	0.603753523	0.349629918	0.419729481	0.377353735	0.148176534	0.473165948	0.216839221	0.54546054	1.013827408
"ILMN_1653395"												
"ILMN_1653404"	0.923232796	0.974162529	1.044486949	1.083778519	0.784858944	1.220236034	1.388539546	0.798508131	1.239997878	1.172144519	1.311928788	1.343347457
"ILMN_1653410"												
"ILMN_1653412"	0.89739682	0.535039633	0.3074148	0.739934882	0.261504888	0.645563892	0.374568696	0.163454338	0.433733373	0.519014707	0.450053335	0.755178591
"ILMN_1653415"												
"ILMN_1653420"												
"ILMN_1653428"												
"ILMN_1653429"	-0.033041579	0.089274714	0.151024529	-0.286712798	-0.325216031	-0.383588859	-0.093343412	0.219167649	0.051237134	-0.227284703	-0.015834601	-0.330515423
"ILMN_1653432"	1.401771914	1.46212212	1.583426211	1.438063441	1.264901731	1.540472895	1.740065691	1.790525567	1.844296099	1.566320835	1.468296536	1.515516193
"ILMN_1653434"	-0.218445561	-0.227168646	-0.244673222	-0.157377445	-0.081362996	-0.146734175	-0.336878406	-0.289518785	-0.263510815	0.108769505	-0.0912925	-0.117795255
"ILMN_1653437"												
"ILMN_1653438"	1.370816172	1.472310504	1.427352488	0.571683236	0.988694745	0.389869151	0.913489427	1.042469229	1.067058978	0.664922001	0.854475699	0.688701352
"ILMN_1653443"	-0.093370565	-0.03466137	0.221190868	-0.391884906	-0.422967311	-0.345127706	0.045050172	0.06649609	0.357250538	-0.24438493	-0.397577361	-0.380365651
"ILMN_1653447"												
"ILMN_1653453"												
"ILMN_1653458"												
"ILMN_1653459"												
"ILMN_1653461"												
"ILMN_1653463"												
"ILMN_1653466"	0.74288491	0.586526038	0.649528949	1.530145104	1.025827143	2.034722874	0.782491978	0.318640961	0.738047268	1.995610324	1.501921546	1.617328917
"ILMN_1653468"												
"ILMN_1653469"	3.4057699	3.709560762	3.76605257	4.131651603	4.716170847	4.432290525	3.93551678	3.849559074	3.562735572	3.271108123	3.565728352	3.062108011
"ILMN_1653470"												
"ILMN_1653471"												
"ILMN_1653480"	-0.174529426	-0.204050154	-0.107070943	-0.240732998	-0.39342017	-0.297406101	-0.10063734	-0.110395261	0.081745613	-0.294005139	-0.336914697	-0.042248719
"ILMN_1653494"												
"ILMN_1653496"												
"ILMN_1653498"												
"ILMN_1653500"												
"ILMN_1653501"	0.130164032	0.083794659	-0.190523386	-0.437999865	-0.313348144	-0.254445754	-0.299068371	-0.215459288	0.057910219	-0.045309564	-0.249493604	-0.074268394
"ILMN_1653504"	-0.167360373	-0.224753419	0.041018276	-0.533622109	-0.518946127	-0.461037302	-0.263687268	-0.228745937	0.127998121	-0.20194912	-0.553770951	-0.281810117
"ILMN_1653506"												
"ILMN_1653514"	0.498206602	0.483091594	0.245736227	0.60233718	0.410660646	0.580560553	0.406264858	0.220063272	0.452511355	0.48815946	0.454509903	0.524172027
"ILMN_1653524"	0.121868622	-0.066196954	-0.013858451	-0.12708008	-0.455099822	-0.162467115	-0.356804816	-0.172754962	-0.064587187	-0.439769178	-0.393045772	0.245145971
"ILMN_1653527"												
"ILMN_1653529"	1.137362812	1.357174195	1.590136445	0.845133583	1.586111269	0.817381773	1.437592918	1.436044387	1.627219115	1.143872353	1.220285531	0.803653969
"ILMN_1653553"	1.800843881	1.780833463	1.830031327	2.259135193	2.171855625	2.044341643	1.813419142	1.623460741	1.861130816	2.368680678	2.067205347	2.101052329
"ILMN_1653562"												
"ILMN_1653566"												
"ILMN_1653567"												
"ILMN_1653572"												
"ILMN_1653573"												
"ILMN_1653575"												
"ILMN_1653577"												
"ILMN_1653578"												
"ILMN_1653579"												
"ILMN_1653583"												
"ILMN_1653591"												
"ILMN_1653599"	3.698172313	3.547024038	3.675494051	4.478461414	5.260190575	4.534929788	3.790993082	3.655942754	3.648812799	4.364299805	4.310343851	4.007368884
"ILMN_1653601"												
"ILMN_1653603"												
"ILMN_1653607"												
"ILMN_1653612"	1.323607753	1.128779938	0.672202569	0.6026453	0.354158189	0.769644909	0.509830394	0.434486827	0.714511665	0.949693048	0.826725195	0.935940706
"ILMN_1653613"	0.163154343	-0.187365813	0.038367976	-0.249462839	-0.316396313	-0.198039836	-0.058880005	-0.003206286	0.04239281	0.029529385	-0.003405584	-0.067100678
"ILMN_1653615"												
"ILMN_1653618"	0.267624521	0.534891091	0.669341937	-0.203779298	-0.090655489	-0.286531537	0.610687384	0.841217857	0.930714694	-0.250209733	-0.259234613	0.333983906
"ILMN_1653622"												
"ILMN_1653628"												
"ILMN_1653636"												
"ILMN_1653646"	-0.459208009	-0.619514685	-0.461668903	-0.567930094	-0.679027325	-0.458674906	-0.543460248	-0.463979841	-0.159949139	-0.746618363	-0.530877987	-0.563252434
"ILMN_1653648"	-0.231868293	-0.091304561	0.060857336	-0.353538186	-0.538516299	-0.340843544	-0.075488142	-0.04342115	0.1389326	-0.332540998	-0.34765437	-0.22125818
"ILMN_1653650"												
"ILMN_1653652"												
"ILMN_1653660"												
"ILMN_1653665"												
